id,title,release_date,release_year,genres_list,director,top_cast,budget,revenue,profit,roi,vote_average,vote_count,popularity,runtime,original_language
642,Butch Cassidy and the Sundance Kid,1969-09-23,1969.0,"['History', 'Drama', 'Western', 'Crime']",George Roy Hill,"['Paul Newman', 'Robert Redford', 'Katharine Ross']",6000000,102308889,96308889,1605.1481500000002,7.4,650,24.499996,110.0,en
433,Mary Poppins,1964-08-27,1964.0,"['Comedy', 'Family', 'Fantasy']",Robert Stevenson,"['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson']",6000000,102272727,96272727,1604.54545,7.4,1183,59.961523,139.0,en
16619,Ordinary People,1980-09-19,1980.0,['Drama'],Robert Redford,"['Donald Sutherland', 'Mary Tyler Moore', 'Judd Hirsch']",6000000,0,-6000000,-100.0,7.4,145,12.541983,124.0,en
1725,West Side Story,1961-10-18,1961.0,"['Crime', 'Drama', 'Music']",Robert Wise,"['Natalie Wood', 'Richard Beymer', 'Russ Tamblyn']",6000000,43656822,37656822,627.6137,7.0,389,23.431117,152.0,en
11977,Caddyshack,1980-07-25,1980.0,['Comedy'],Harold Ramis,"['Chevy Chase', 'Rodney Dangerfield', 'Ted Knight']",6000000,39846344,33846344,564.1057333333333,6.6,365,15.929648,98.0,en
20322,The Brothers,2001-03-23,2001.0,"['Comedy', 'Drama', 'Romance']",Gary Hardwick,"['Morris Chestnut', 'D. L. Hughley', 'Bill Bellamy']",0,0,0,,6.5,10,3.029944,106.0,en
16158,The Wood,1999-07-16,1999.0,"['Comedy', 'Drama', 'Romance']",Rick Famuyiwa,"['Omar Epps', 'Richard T. Jones', 'Taye Diggs']",6000000,25059640,19059640,317.66066666666666,7.1,34,5.537646,106.0,en
629,The Usual Suspects,1995-07-19,1995.0,"['Drama', 'Crime', 'Thriller']",Bryan Singer,"['Stephen Baldwin', 'Gabriel Byrne', 'Chazz Palminteri']",6000000,23341568,17341568,289.0261333333333,8.1,3254,64.025031,106.0,en
10160,A Nightmare on Elm Street 5: The Dream Child,1989-08-11,1989.0,"['Horror', 'Thriller']",Stephen Hopkins,"['Robert Englund', 'Lisa Wilcox', 'Erika Anderson']",8000000,22168359,14168359,177.1044875,5.5,245,12.654051,89.0,en
11452,National Lampoon’s Van Wilder,2002-03-29,2002.0,"['Comedy', 'Romance']",Walt Becker,"['Ryan Reynolds', 'Tara Reid', 'Tim Matheson']",5000000,38275483,33275483,665.50966,5.9,858,35.108498,92.0,en
12163,The Wrestler,2008-09-07,2008.0,"['Drama', 'Romance']",Darren Aronofsky,"['Mickey Rourke', 'Marisa Tomei', 'Evan Rachel Wood']",6000000,44703995,38703995,645.0665833333334,7.3,1000,40.196514,109.0,en
32275,Duel in the Sun,1946-12-31,1946.0,['Western'],King Vidor,"['Jennifer Jones', 'Joseph Cotten', 'Gregory Peck']",6000000,20400000,14400000,240.0,6.2,37,7.60445,144.0,en
13785,Best in Show,2000-09-19,2000.0,['Comedy'],Christopher Guest,"['Jay Brazeau', 'Parker Posey', 'Michael Hitchcock']",0,0,0,,6.7,166,10.982255,90.0,en
1103,Escape from New York,1981-05-22,1981.0,"['Science Fiction', 'Action']",John Carpenter,"['Kurt Russell', 'Lee Van Cleef', 'Ernest Borgnine']",6000000,50244700,44244700,737.4116666666666,6.9,703,24.351305,99.0,en
36739,School Daze,1988-02-12,1988.0,"['Comedy', 'Drama']",Spike Lee,"['Samuel L. Jackson', 'Laurence Fishburne', 'Giancarlo Esposito']",0,0,0,,6.2,26,3.159574,121.0,en
14144,Daddy Day Camp,2007-08-08,2007.0,"['Comedy', 'Family']",Fred Savage,"['Cuba Gooding Jr.', 'Tamala Jones', 'Paul Rae']",6000000,18197398,12197398,203.2899666666667,4.4,91,12.601677,89.0,en
10622,Mr. Nice Guy,1997-01-31,1997.0,"['Crime', 'Action', 'Comedy']",Sammo Hung,"['Jackie Chan', 'Richard Norton', 'Miki Lee']",12716953,18814720,6097767,47.94990592479189,6.3,128,7.077505,113.0,cn
13370,A Mighty Wind,2003-04-16,2003.0,"['Comedy', 'Music']",Christopher Guest,"['Bob Balaban', 'Christopher Guest', 'John Michael Higgins']",6000000,18750246,12750246,212.5041,6.6,74,4.053017,91.0,en
11191,Mystic Pizza,1988-10-13,1988.0,"['Comedy', 'Drama', 'Romance']",Donald Petrie,"['Annabeth Gish', 'Julia Roberts', 'Lili Taylor']",0,0,0,,5.9,123,6.379933,104.0,en
10215,Sliding Doors,1998-04-23,1998.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Peter Howitt,"['Gwyneth Paltrow', 'John Hannah', 'John Lynch']",6000000,58000000,52000000,866.6666666666666,6.5,354,15.639016,99.0,en
25066,Tales from the Hood,1995-05-24,1995.0,"['Crime', 'Horror', 'Thriller']",Rusty Cundieff,"['Clarence Williams III', 'Corbin Bernsen', 'David Alan Grier']",6000000,12000000,6000000,100.0,5.4,32,3.89204,98.0,en
1523,The Last King of Scotland,2006-09-01,2006.0,['Drama'],Kevin Macdonald,"['Forest Whitaker', 'James McAvoy', 'Simon McBurney']",6000000,48027970,42027970,700.4661666666666,7.4,558,26.286954,121.0,en
11361,Halloween 5: The Revenge of Michael Myers,1989-10-12,1989.0,"['Horror', 'Thriller']",Dominique Othenin-Girard,"['Donald Pleasence', 'Danielle Harris', 'Ellie Cornell']",5000000,11642254,6642254,132.84508,5.2,183,8.008844,96.0,en
92591,Bernie,2012-04-27,2012.0,"['Comedy', 'Crime', 'Drama']",Richard Linklater,"['Jack Black', 'Shirley MacLaine', 'Matthew McConaughey']",5000000,9206470,4206470,84.1294,6.5,320,12.68514,100.0,en
57612,Dolphins and Whales: Tribes of the Ocean,2008-02-15,2008.0,['Documentary'],Jean-Jacques Mantello,"['Daryl Hannah', 'Charlotte Rampling']",6000000,7518876,1518876,25.3146,8.0,3,0.041651,42.0,en
12509,Pollock,2000-09-06,2000.0,"['Drama', 'Romance']",Ed Harris,"['Ed Harris', 'Marcia Gay Harden', 'Tom Bower']",0,0,0,,6.6,91,8.483531,122.0,en
15256,200 Cigarettes,1999-02-26,1999.0,"['Comedy', 'Drama', 'Romance']",Risa Bramon Garcia,"['Ben Affleck', 'Casey Affleck', 'Dave Chappelle']",6000000,6852450,852450,14.207500000000001,6.1,44,3.561198,101.0,en
83686,The Words,2012-09-07,2012.0,"['Drama', 'Thriller']",Brian Klugman,"['Bradley Cooper', 'Zoe Saldana', 'Jeremy Irons']",6000000,13231461,7231461,120.52435,6.4,379,14.988746,96.0,en
80304,Casa De Mi Padre,2012-03-15,2012.0,"['Comedy', 'Western']",Matt Piedmont,"['Will Ferrell', 'Gael García Bernal', 'Génesis Rodríguez']",0,0,0,,5.5,103,5.754416,84.0,en
28053,City Island,2009-03-06,2009.0,"['Drama', 'Comedy']",Raymond De Felitta,"['Andy García', 'Julianna Margulies', 'Steven Strait']",6000000,6670712,670712,11.178533333333334,6.9,113,6.497285,104.0,en
67913,The Guard,2011-07-07,2011.0,"['Action', 'Comedy', 'Thriller', 'Crime']",John Michael McDonagh,"['Brendan Gleeson', 'Don Cheadle', 'Liam Cunningham']",6000000,19560274,13560274,226.00456666666668,6.8,372,19.411141,96.0,en
13991,College,2008-08-28,2008.0,['Comedy'],Deb Hagan,"['Drake Bell', 'Andrew Caldwell', 'Andree Moss']",7000000,6230276,-769724,-10.996057142857143,4.8,48,7.034618,94.0,en
1443,The Virgin Suicides,1999-04-21,1999.0,"['Drama', 'Romance']",Sofia Coppola,"['James Woods', 'Kathleen Turner', 'Kirsten Dunst']",6000000,10409377,4409377,73.48961666666666,7.1,817,26.218912,97.0,en
8545,Little Voice,1998-11-05,1998.0,"['Comedy', 'Drama']",Mark Herman,"['Brenda Blethyn', 'Michael Caine', 'Ewan McGregor']",0,0,0,,6.6,61,4.647547,97.0,en
19556,Miss March,2009-03-13,2009.0,"['Comedy', 'Romance']",Zach Cregger,"['Zach Cregger', 'Trevor Moore', 'Raquel Alessi']",0,0,0,,5.4,77,9.371534,89.0,en
231576,Wish I Was Here,2014-01-18,2014.0,"['Drama', 'Comedy']",Zach Braff,"['Zach Braff', 'Kate Hudson', 'Joey King']",5500000,5483299,-16701,-0.30365454545454545,6.4,300,15.015271,120.0,en
16172,Simply Irresistible,1999-02-05,1999.0,['Comedy'],Mark Tarlov,"['Sarah Michelle Gellar', 'Sean Patrick Flanery', 'Dylan Baker']",6000000,4398989,-1601011,-26.68351666666667,5.5,52,5.696491,95.0,en
13403,Hedwig and the Angry Inch,2001-07-20,2001.0,"['Comedy', 'Music']",John Cameron Mitchell,"['John Cameron Mitchell', 'Miriam Shor', 'Stephen Trask']",0,0,0,,7.4,80,4.25422,95.0,en
15797,Only the Strong,1993-08-27,1993.0,['Action'],Sheldon Lettich,"['Mark Dacascos', 'Geoffrey Lewis', 'Stacey Travis']",6000000,3283371,-2716629,-45.27715,6.9,29,5.411243,99.0,en
347764,Goddess of Love,2015-08-31,2015.0,"['Mystery', 'Drama', 'Thriller', 'Horror']",Jon Knautz,"['Alexis Kendra', 'Elizabeth Sandy', 'Monda Scott']",0,0,0,,6.2,9,1.273773,96.0,en
13537,Shattered Glass,2003-11-14,2003.0,"['Drama', 'History']",Billy Ray,"['Hayden Christensen', 'Peter Sarsgaard', 'Chloë Sevigny']",6000000,2944752,-3055248,-50.9208,6.6,111,6.27257,94.0,en
20794,Novocaine,2001-11-23,2001.0,"['Comedy', 'Crime', 'Thriller']",David Atkins,"['Chelcie Ross', 'Steve Martin', 'Laura Dern']",6000000,2025238,-3974762,-66.24603333333333,6.0,44,4.148253,95.0,en
31064,The Business of Strangers,2001-01-19,2001.0,"['Drama', 'Thriller']",Patrick Stettner,"['Julia Stiles', 'Stockard Channing', 'Frederick Weller']",0,0,0,,5.7,19,1.369649,84.0,en
576,The Wild Bunch,1969-06-17,1969.0,"['Adventure', 'Western']",Sam Peckinpah,"['William Holden', 'Ernest Borgnine', 'Robert Ryan']",6244087,638641,-5605446,-89.77206755767496,7.6,259,14.970654,145.0,en
13990,The Wackness,2008-07-03,2008.0,['Drama'],Jonathan Levine,"['Ben Kingsley', 'Famke Janssen', 'Josh Peck']",6000000,2899975,-3100025,-51.66708333333333,6.2,94,7.161051,99.0,en
11583,The First Great Train Robbery,1979-01-25,1979.0,"['Thriller', 'Adventure', 'Drama', 'Crime']",Michael Crichton,"['Sean Connery', 'Donald Sutherland', 'Lesley-Anne Down']",6000000,0,-6000000,-100.0,6.6,74,12.434688,110.0,en
18602,Morvern Callar,2002-01-01,2002.0,['Drama'],Lynne Ramsay,"['Samantha Morton', 'Kathleen McDermott', 'James Wilson']",0,0,0,,7.2,34,2.507912,97.0,en
27549,Beastmaster 2: Through the Portal of Time,1991-06-08,1991.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Sylvio Tabet,"['Marc Singer', 'Kari Wuhrer', 'Sarah Douglas']",6000000,869325,-5130675,-85.51125,4.6,17,1.478505,107.0,en
59728,The 5th Quarter,2011-03-25,2011.0,['Drama'],Rick Bieber,"['Aidan Quinn', 'Andie MacDowell', 'Ryan Merriman']",6000000,399611,-5600389,-93.33981666666666,4.7,12,0.215464,97.0,en
10930,The Flower of Evil,2003-02-09,2003.0,['Drama'],Claude Chabrol,"['Benoît Magimel', 'Mélanie Doutey', 'Suzanne Flon']",0,0,0,,5.7,10,1.229667,104.0,fr
32395,The Greatest,2009-01-17,2009.0,['Drama'],Shana Feste,"['Pierce Brosnan', 'Susan Sarandon', 'Carey Mulligan']",6000000,0,-6000000,-100.0,6.2,34,6.903186,99.0,en
58882,Snow Flower and the Secret Fan,2011-07-15,2011.0,"['Drama', 'History']",Wayne Wang,"['Li Bingbing', 'Jun Ji-hyun', 'Hugh Jackman']",134005,1332231,1198226,894.1651430916756,5.3,22,2.260315,104.0,en
7547,Come Early Morning,2006-01-10,2006.0,"['Drama', 'Romance']",Joey Lauren Adams,"['Ashley Judd', 'Laura Prepon', 'Jeffrey Donovan']",6000000,0,-6000000,-100.0,5.9,10,3.427061,97.0,en
35944,Lucky Break,2001-08-24,2001.0,"['Action', 'Comedy']",Peter Cattaneo,"['James Nesbitt', 'Olivia Williams', 'Timothy Spall']",0,0,0,,6.5,11,0.669169,107.0,en
42222,Julia,1977-10-02,1977.0,['Drama'],Fred Zinnemann,"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards']",0,0,0,,6.3,30,6.077735,117.0,en
13827,"Surfer, Dude",2008-09-05,2008.0,['Comedy'],S.R. Bindler,"['Matthew McConaughey', 'Jeffrey Nordling', 'Willie Nelson']",6000000,69497,-5930503,-98.84171666666667,4.7,25,2.404626,85.0,en
44260,Lake of Fire,2006-09-09,2006.0,['Documentary'],Tony Kaye,"['Noam Chomsky', 'Bill Baird', 'Flip Benham']",0,25,25,inf,8.0,10,0.475748,152.0,en
9282,11:14,2003-05-16,2003.0,"['Crime', 'Drama', 'Thriller']",Greg Marcks,"['Henry Thomas', 'Blake Heron', 'Barbara Hershey']",6000000,0,-6000000,-100.0,6.8,206,15.048067,86.0,en
38940,Men of War,1994-09-04,1994.0,"['Action', 'Thriller']",Perry Lang,"['Dolph Lundgren', 'Charlotte Lewis', 'BD Wong']",0,0,0,,5.4,29,1.734764,103.0,en
35689,Don McKay,2009-04-24,2009.0,"['Crime', 'Mystery', 'Thriller']",Jake Goldberger,"['Thomas Haden Church', 'Elisabeth Shue', 'Melissa Leo']",0,0,0,,5.4,21,1.496454,87.0,en
97614,Deadfall,2012-11-08,2012.0,"['Crime', 'Drama', 'Thriller']",Stefan Ruzowitzky,"['Eric Bana', 'Olivia Wilde', 'Charlie Hunnam']",12000000,66351,-11933649,-99.447075,5.6,224,10.19041,95.0,en
37206,A Shine of Rainbows,2009-10-01,2009.0,"['Drama', 'Family']",Vic Sarin,"['Connie Nielsen', 'Aidan Quinn', 'John Bell']",6000000,0,-6000000,-100.0,6.3,14,12.099486,101.0,en
58626,The Hit List,2011-04-02,2011.0,"['Action', 'Thriller']",William Kaufman,"['Cuba Gooding Jr.', 'Cole Hauser', 'Jonathan LaPaglia']",6000000,0,-6000000,-100.0,5.2,73,4.957014,90.0,en
183894,Emma,2009-10-11,2009.0,"['Romance', 'Comedy', 'Drama']",Jim O'Hanlon,"['Romola Garai', 'Michael Gambon', 'Jonny Lee Miller']",0,0,0,,7.6,38,2.135689,240.0,en
837,Videodrome,1983-02-04,1983.0,"['Horror', 'Mystery', 'Science Fiction']",David Cronenberg,"['James Woods', 'Sonja Smits', 'Deborah Harry']",5952000,2120439,-3831561,-64.37434475806452,7.1,454,18.119265,87.0,en
1555,The Spanish Apartment,2002-05-17,2002.0,"['Drama', 'Comedy', 'Romance']",Cédric Klapisch,"['Romain Duris', 'Audrey Tautou', 'Kelly Reilly']",5300000,3897799,-1402201,-26.456622641509437,7.0,266,13.034602,122.0,fr
244783,Song One,2014-01-20,2014.0,['Drama'],Kate Barker-Froyland,"['Anne Hathaway', 'Johnny Flynn', 'Mary Steenburgen']",6000000,32251,-5967749,-99.46248333333332,5.5,87,6.349218,86.0,en
16564,Winter in Wartime,2008-11-17,2008.0,"['Drama', 'History', 'War']",Martin Koolhoven,"['Martijn Lakemeier', 'Melody Klaver', 'Yorick van Wageningen']",4000000,530048,-3469952,-86.7488,6.8,66,5.013575,103.0,nl
168027,Freaky Deaky,2012-04-22,2012.0,['Comedy'],Charles Matthau,"['Christian Slater', 'Michael Jai White', 'Crispin Glover']",0,0,0,,4.9,18,4.448353,90.0,en
3482,The Train,1964-09-21,1964.0,"['Action', 'Drama', 'Thriller', 'War']",John Frankenheimer,"['Burt Lancaster', 'Paul Scofield', 'Jeanne Moreau']",5800000,6800000,1000000,17.24137931034483,7.2,72,4.49029,133.0,en
135595,Trade Of Innocents,2012-09-27,2012.0,"['Drama', 'Thriller']",Christopher Bessette,"['Dermot Mulroney', 'Mira Sorvino', 'John Billingsley']",0,0,0,,5.5,12,2.204138,91.0,en
8982,The Protector,2005-08-11,2005.0,"['Action', 'Crime', 'Drama', 'Thriller']",Prachya Pinkaew,"['Tony Jaa', 'Petchtai Wongkamlao', 'Bongkoj Khongmalai']",6000000,27165581,21165581,352.7596833333333,6.8,167,11.81832,108.0,th
89861,Stiff Upper Lips,1998-06-12,1998.0,['Comedy'],Gary Sinyor,"['Georgina Cates', 'Peter Ustinov', 'Prunella Scales']",0,0,0,,10.0,1,0.356495,99.0,en
455,Bend It Like Beckham,2002-04-11,2002.0,"['Comedy', 'Drama', 'Romance']",Gurinder Chadha,"['Parminder Nagra', 'Keira Knightley', 'Jonathan Rhys Meyers']",3500159,76578641,73078482,2087.861779993423,6.2,578,22.054546,112.0,en
57022,Sunshine State,2002-06-21,2002.0,['Drama'],John Sayles,"['Alan King', 'Angela Bassett', 'Timothy Hutton']",0,0,0,,6.0,10,4.245123,141.0,en
14351,Crossover,2006-09-01,2006.0,"['Action', 'Adventure', 'Drama']",Preston A. Whitmore II,"['Anthony Mackie', 'Marcello Thedford', 'Allen Payne']",5800000,7000000,1200000,20.689655172413794,4.2,10,3.201886,95.0,en
147767,Khiladi 786,2012-12-07,2012.0,"['Action', 'Comedy']",Ashish R. Mohan,"['Akshay Kumar', 'Asin Thottumkal', 'Himesh Reshammiya']",0,126,126,inf,4.7,11,0.114342,139.0,en
10664,[REC]²,2009-09-15,2009.0,"['Thriller', 'Horror']",Jaume Balagueró,"['Manuela Velasco', 'Ferran Terraza', 'Claudia Silva']",5600000,18469680,12869680,229.81571428571428,6.4,489,22.341462,85.0,es
55567,Standing Ovation,2010-07-16,2010.0,"['Comedy', 'Music', 'Family']",Stewart Raffill,"['Kayla Jackson', 'Kayla Raparelli', 'Sal Dupree']",0,531826,531826,inf,3.9,6,0.305922,105.0,en
9277,The Sting,1973-12-25,1973.0,"['Comedy', 'Crime', 'Drama']",George Roy Hill,"['Paul Newman', 'Robert Redford', 'Robert Shaw']",5500000,159616327,154116327,2802.115036363636,7.9,622,28.500913,129.0,en
9443,Chariots of Fire,1981-05-15,1981.0,"['Drama', 'History']",Hugh Hudson,"['Ben Cross', 'Ian Charleson', 'Cheryl Campbell']",5500000,58972904,53472904,972.2346181818182,6.8,207,10.439971,123.0,en
16186,Diary of a Mad Black Woman,2005-02-25,2005.0,"['Comedy', 'Drama', 'Romance']",Darren Grant,"['Kimberly Elise', 'Steve Harris', 'Tyler Perry']",0,0,0,,6.4,71,3.784535,116.0,en
7863,Shine,1996-01-21,1996.0,['Drama'],Scott Hicks,"['Geoffrey Rush', 'Noah Taylor', 'Armin Mueller-Stahl']",0,0,0,,7.3,131,10.396305,105.0,en
138697,Don Jon,2013-07-26,2013.0,"['Romance', 'Comedy', 'Drama']",Joseph Gordon-Levitt,"['Joseph Gordon-Levitt', 'Scarlett Johansson', 'Julianne Moore']",6000000,0,-6000000,-100.0,5.9,1671,33.296684,90.0,en
11901,High Plains Drifter,1973-04-19,1973.0,['Western'],Clint Eastwood,"['Clint Eastwood', 'Verna Bloom', 'Marianna Hill']",5500000,15700000,10200000,185.45454545454544,7.4,278,19.127239,105.0,en
1548,Ghost World,2001-07-20,2001.0,"['Comedy', 'Drama']",Terry Zwigoff,"['Thora Birch', 'Scarlett Johansson', 'Steve Buscemi']",7000000,0,-7000000,-100.0,7.1,426,14.072941,111.0,en
11889,Iris,2001-12-14,2001.0,"['Drama', 'Romance']",Richard Eyre,"['Judi Dench', 'Jim Broadbent', 'Kate Winslet']",0,0,0,,6.2,47,2.714043,91.0,en
33155,Galaxina,1980-06-06,1980.0,"['Comedy', 'Science Fiction']",William Sachs,"['Dorothy Stratten', 'Stephen Macht', 'Avery Schreiber']",5500000,4865000,-635000,-11.545454545454545,3.3,16,2.141143,95.0,en
5528,The Chorus,2004-03-17,2004.0,['Drama'],Christophe Barratier,"['Gérard Jugnot', 'François Berléand', 'Kad Merad']",0,0,0,,7.5,526,20.982455,96.0,fr
321,Mambo Italiano,2003-06-06,2003.0,"['Comedy', 'Romance']",Émile Gaudreault,"['Luke Kirby', 'Ginette Reno', 'Paul Sorvino']",4361898,3031801,-1330097,-30.493537446313507,5.6,28,2.080741,92.0,en
4997,Wonderland,2003-10-23,2003.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",James Cox,"['Val Kilmer', 'Dylan McDermott', 'Kate Bosworth']",5000000,2466444,-2533556,-50.67112,6.2,73,7.79068,104.0,en
925,Do the Right Thing,1989-06-30,1989.0,['Drama'],Spike Lee,"['Danny Aiello', 'Ossie Davis', 'Ruby Dee']",6500000,37295445,30795445,473.77607692307697,7.6,292,15.580335,120.0,en
27451,Harvard Man,2001-01-01,2001.0,['Drama'],James Toback,"['Sarah Michelle Gellar', 'Adrian Grenier', 'Joey Lauren Adams']",0,0,0,,4.8,15,5.336243,99.0,en
73532,Le Havre,2011-05-17,2011.0,"['Drama', 'Comedy']",Aki Kaurismäki,"['André Wilms', 'Kati Outinen', 'Blondin Miguel']",3850000,0,-3850000,-100.0,6.8,97,10.787322,93.0,fr
979,Irreversible,2002-05-22,2002.0,"['Drama', 'Thriller', 'Crime', 'Mystery']",Gaspar Noé,"['Monica Bellucci', 'Vincent Cassel', 'Albert Dupontel']",0,792,792,inf,7.1,538,32.476098,97.0,fr
193722,R100,2013-10-05,2013.0,"['Comedy', 'Drama']",Hitoshi Matsumoto,"['Nao Omori', 'Mao Daichi', 'Shinobu Terajima']",5500000,0,-5500000,-100.0,5.4,31,3.21392,100.0,ja
7913,Rang De Basanti,2006-01-26,2006.0,['Drama'],Rakeysh Omprakash Mehra,"['Aamir Khan', 'Soha Ali Khan', 'Alice Patten']",2200000,11502151,9302151,422.8250454545455,7.2,97,5.206967,157.0,hi
253253,Animals,2014-05-15,2014.0,['Drama'],Collin Schiffli,"['David Dastmalchian', 'Kim Shaw', 'John Heard']",0,0,0,,6.2,9,1.5846,90.0,en
51995,Salvation Boulevard,2011-07-15,2011.0,"['Comedy', 'Thriller', 'Action', 'Drama']",George Ratliff,"['Jennifer Connelly', 'Marisa Tomei', 'Pierce Brosnan']",8000000,0,-8000000,-100.0,5.6,28,3.653305,96.0,en
13173,The Ten,2007-08-03,2007.0,['Comedy'],David Wain,"['Paul Rudd', 'Adam Brody', 'Jon Hamm']",0,0,0,,4.9,57,3.865122,96.0,en
22908,A Room for Romeo Brass,1999-08-23,1999.0,"['Drama', 'Comedy', 'Foreign']",Shane Meadows,"['Paddy Considine', 'Andrew Shim', 'Frank Harper']",0,0,0,,7.3,18,1.391958,90.0,en
70670,Headhunters,2011-08-04,2011.0,"['Thriller', 'Crime']",Morten Tyldum,"['Aksel Hennie', 'Nikolaj Coster-Waldau', 'Synnøve Macody Lund']",0,15699707,15699707,inf,7.1,399,20.821846,100.0,en
84204,Grabbers,2012-08-10,2012.0,"['Science Fiction', 'Comedy', 'Thriller', 'Horror']",Jon Wright,"['Richard Coyle', 'Ruth Bradley', 'Russell Tovey']",0,0,0,,6.0,140,9.451228,94.0,en
25248,Saint Ralph,2004-09-11,2004.0,"['Comedy', 'Drama']",Michael McGowan,"['Adam Butcher', 'Campbell Scott', 'Michael Kanev']",0,0,0,,7.3,24,1.688495,95.0,en
230266,Miss Julie,2014-09-07,2014.0,['Drama'],Liv Ullmann,"['Jessica Chastain', 'Colin Farrell', 'Samantha Morton']",5500000,5000000,-500000,-9.090909090909092,5.9,45,5.033065,120.0,en
16633,Somewhere in Time,1980-10-02,1980.0,"['Science Fiction', 'Drama', 'Fantasy', 'Romance']",Jeannot Szwarc,"['Christopher Reeve', 'Jane Seymour', 'Christopher Plummer']",5100000,0,-5100000,-100.0,7.2,102,5.934016,103.0,en
63006,Dum Maaro Dum,2011-04-22,2011.0,"['Drama', 'Action', 'Crime', 'Foreign']",Rohan Sippy,"['Abhishek Bachchan', 'Bipasha Basu', 'Deepika Padukone']",0,0,0,,5.4,7,0.075817,130.0,hi
91586,Insidious: Chapter 2,2013-09-12,2013.0,"['Horror', 'Thriller']",James Wan,"['Patrick Wilson', 'Rose Byrne', 'Ty Simpkins']",5000000,0,-5000000,-100.0,6.5,1211,48.375848,106.0,en
215,Saw II,2005-10-28,2005.0,['Horror'],Darren Lynn Bousman,"['Tobin Bell', 'Shawnee Smith', 'Donnie Wahlberg']",4000000,152925093,148925093,3723.127325,6.3,1251,42.187986,92.0,en
333371,10 Cloverfield Lane,2016-03-10,2016.0,"['Thriller', 'Science Fiction', 'Drama']",Dan Trachtenberg,"['Mary Elizabeth Winstead', 'John Goodman', 'John Gallagher Jr.']",15000000,108286421,93286421,621.9094733333334,6.8,2468,53.698683,103.0,en
9012,Jackass: The Movie,2002-10-21,2002.0,"['Documentary', 'Comedy']",Jeff Tremaine,"['Johnny Knoxville', 'Bam Margera', 'Steve-O']",5000000,64282312,59282312,1185.64624,6.1,345,14.752587,87.0,en
345911,Lights Out,2016-07-21,2016.0,"['Horror', 'Thriller']",David F. Sandberg,"['Teresa Palmer', 'Maria Bello', 'Gabriel Bateman']",4900000,44107032,39207032,800.1435102040816,6.3,1129,48.170508,81.0,en
72571,Paranormal Activity 3,2011-10-19,2011.0,['Horror'],Henry Joost,"['Katie Featherston', 'Sprague Grayden', 'Lauren Bittner']",5000000,205703818,200703818,4014.07636,5.9,669,29.15813,83.0,en
242512,Ouija,2014-10-24,2014.0,['Horror'],Stiles White,"['Olivia Cooke', 'Ana Coto', 'Daren Kagasoff']",5000000,103590271,98590271,1971.8054200000001,4.9,983,56.30466,89.0,en
10072,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,1987.0,"['Horror', 'Thriller']",Chuck Russell,"['Robert Englund', 'Patricia Arquette', 'Heather Langenkamp']",5000000,44793222,39793222,795.86444,6.5,354,17.304055,96.0,en
211954,Instructions Not Included,2013-07-20,2013.0,"['Comedy', 'Drama']",Eugenio Derbez,"['Loreto Peralta', 'Eugenio Derbez', 'Jessica Lindsey']",5500000,99067206,93567206,1701.2219272727273,7.5,205,9.59729,115.0,es
82990,Paranormal Activity 4,2012-10-17,2012.0,['Horror'],Henry Joost,"['Katie Featherston', 'Kathryn Newton', 'Matt Shively']",5000000,142817992,137817992,2756.35984,5.2,563,20.326337,95.0,en
29912,The Robe,1953-09-16,1953.0,['Drama'],Henry Koster,"['Richard Burton', 'Jean Simmons', 'Victor Mature']",4100000,36000000,31900000,778.0487804878048,6.4,42,4.028875,135.0,en
11843,The Return of the Pink Panther,1975-05-21,1975.0,['Comedy'],Blake Edwards,"['Peter Sellers', 'Christopher Plummer', 'Herbert Lom']",5000000,41833347,36833347,736.6669400000001,6.7,137,6.470766,113.0,en
11284,Freddy's Dead: The Final Nightmare,1991-09-05,1991.0,"['Horror', 'Thriller', 'Comedy']",Rachel Talalay,"['Robert Englund', 'Lisa Zane', 'Shon Greenblatt']",11000000,34872033,23872033,217.0184818181818,5.1,272,16.856231,89.0,en
504,Monster,2003-11-16,2003.0,"['Crime', 'Drama']",Patty Jenkins,"['Charlize Theron', 'Christina Ricci', 'Bruce Dern']",8000000,60378584,52378584,654.7323,7.0,485,19.683187,110.0,en
173,"20,000 Leagues Under the Sea",1954-12-23,1954.0,"['Adventure', 'Drama', 'Science Fiction']",Richard Fleischer,"['Kirk Douglas', 'James Mason', 'Paul Lukas']",5000000,28200000,23200000,463.99999999999994,6.8,157,9.358197,127.0,en
227348,Paranormal Activity: The Marked Ones,2014-01-01,2014.0,"['Horror', 'Thriller']",Christopher B. Landon,"['Andrew Jacobs', 'Richard Cabral', 'Carlos Pratts']",5000000,86362372,81362372,1627.24744,5.2,449,19.984477,84.0,en
1955,The Elephant Man,1980-10-02,1980.0,"['Drama', 'History']",David Lynch,"['Anthony Hopkins', 'John Hurt', 'Anne Bancroft']",5000000,26010864,21010864,420.21727999999996,7.9,719,30.271066,124.0,en
